HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_deck,Cabin_num,Cabin_side,Transported
2,0,3,37.0,0,0.0,0.0,163.0,0.0,486.0,6,1012,2,1
2,0,1,15.0,0,0.0,400.0,0.0,0.0,702.0,6,1073,1,0
1,0,3,20.0,0,0.0,290.0,0.0,1866.0,217.0,1,64,2,0
1,0,3,36.0,1,13.0,196.0,3.0,0.0,12323.0,3,205,2,0
2,0,1,14.0,0,0.0,56.0,174.73,0.0,2.0,6,1013,2,1
2,0,1,21.0,0,38.0,1.0,591.0,1.0,31.0,5,336,2,1
2,0,1,28.0,0,89.0,3.0,571.0,258.0,0.0,6,1075,1,0
3,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,6,1076,1,1
2,0,1,26.0,0,0.0,0.0,827.0,1.0,0.0,6,1077,1,0
2,0,1,25.0,0,662.0,34.0,0.0,79.0,148.0,6,1078,1,0
2,0,1,29.0,0,0.0,10.0,0.0,594.0,120.0,6,1014,2,0
1,0,3,39.0,1,0.0,2868.0,0.0,5.0,1968.0,2,179,1,1
2,0,1,18.0,0,0.0,0.0,0.0,87.0,1232.0,6,1079,1,1
1,1,3,37.0,0,0.0,0.0,0.0,0.0,0.0,2,203,2,1
2,0,1,28.0,0,467.0,458.08,0.0,0.0,307.0,7,852,1,0
2,0,1,18.0,0,0.0,0.0,2728.0,0.0,304.86,6,1015,2,1
2,0,1,30.0,0,0.0,6.0,621.0,311.14,433.0,6,1080,1,0
2,0,1,35.0,0,35.0,0.0,14.0,0.0,816.0,5,337,2,1
2,0,1,26.0,0,0.0,196.0,0.0,0.0,487.0,6,1016,2,1
2,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,7,860,2,1
2,0,2,42.0,0,0.0,458.08,0.0,214.0,50.0,7,861,2,1
2,0,1,36.0,0,1.0,716.0,3.0,0.0,57.0,6,1081,1,1
2,0,1,31.0,0,1177.0,2.0,0.0,311.14,1.0,6,1083,1,0
2,0,3,27.0,0,3905.0,7.0,0.0,4.0,53.0,7,854,1,0
1,0,1,25.0,0,0.0,4313.0,0.0,175.0,60.0,3,206,2,1
2,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,7,856,1,1
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,862,2,1
2,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,7,863,2,1
2,1,3,51.0,0,0.0,0.0,0.0,0.0,0.0,7,864,2,1
1,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,2,181,1,1
1,1,3,31.0,0,0.0,0.0,0.0,0.0,0.0,2,181,1,1
2,0,1,9.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,0
2,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,857,1,1
2,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,7,857,1,1
2,1,1,2.0,0,0.0,0.0,0.0,0.0,0.0,7,857,1,1
2,0,3,7.0,0,0.0,0.0,0.0,0.0,0.0,7,857,1,0
3,0,1,18.0,0,1744.0,0.0,8.0,8.0,0.0,6,1019,2,0
3,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,6,1019,2,1
2,0,1,23.0,0,0.0,2891.0,0.0,6.0,0.0,6,1084,1,1
1,1,1,13.0,0,224.69,0.0,0.0,0.0,0.0,2,204,2,1
3,0,1,32.0,0,4702.0,0.0,449.0,190.0,0.0,6,1021,2,0
1,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,2,182,1,1
2,0,1,23.0,0,0.0,491.0,0.0,61.0,0.0,6,1085,1,1
1,0,1,25.0,0,0.0,3625.0,0.0,0.0,168.0,3,208,2,1
2,0,1,18.0,0,454.0,0.0,0.0,324.0,0.0,6,1086,1,0
3,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,6,1087,1,1
1,1,3,31.0,0,0.0,0.0,0.0,0.0,0.0,5,330,1,1
1,0,1,32.0,0,0.0,1301.0,0.0,94.0,356.0,5,330,1,0
3,1,1,22.0,0,0.0,0.0,0.0,311.14,304.86,6,1090,1,1
3,1,1,38.0,0,0.0,0.0,0.0,311.14,0.0,6,1091,1,1
2,0,2,21.0,0,751.0,5.0,0.0,1.0,0.0,6,1023,2,1
3,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,6,1092,1,1
1,0,1,38.0,0,0.0,0.0,0.0,0.0,0.0,2,183,1,0
2,0,1,20.0,0,0.0,0.0,708.0,101.0,0.0,6,1094,1,1
2,0,1,23.0,0,0.0,1.0,292.0,0.0,340.0,6,1095,1,0
2,0,1,48.0,0,456.0,0.0,39.0,0.0,5.0,7,862,1,1
2,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,7,867,2,1
2,0,1,30.0,0,0.0,674.0,39.0,0.0,10.0,7,867,2,1
3,0,1,40.0,0,286.0,0.0,2299.0,12.0,304.86,6,1024,2,1
2,0,1,36.0,0,0.0,0.0,33.0,677.0,0.0,7,868,2,0
2,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,7,869,2,1
3,0,1,17.0,0,13.0,0.0,565.0,367.0,1.0,5,332,1,0
1,0,3,38.0,0,0.0,439.0,0.0,434.0,10074.0,3,168,1,0
1,1,3,38.0,0,0.0,0.0,0.0,0.0,0.0,3,168,1,1
3,0,1,14.0,0,809.0,0.0,59.0,0.0,0.0,4,167,1,0
3,0,1,28.82,0,134.0,0.0,6.0,1450.0,0.0,5,333,1,0
2,0,1,21.0,0,37.0,0.0,31.0,696.0,63.0,5,334,1,1
1,0,1,18.0,0,0.0,3770.0,0.0,287.0,3491.0,3,169,1,0
3,0,1,26.0,0,164.0,0.0,853.0,0.0,39.0,4,168,1,1
1,0,1,35.0,0,25.0,866.0,0.0,3198.0,459.0,3,170,1,0
3,0,3,46.0,0,1082.0,80.0,1177.0,0.0,323.0,6,1026,2,0
1,1,3,13.0,0,0.0,0.0,0.0,0.0,0.0,2,205,2,1
1,0,1,39.0,0,43.0,9365.0,144.0,0.0,118.0,2,205,2,1
3,0,2,49.0,0,1690.0,0.0,85.0,0.0,0.0,4,161,2,0
3,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,5,339,2,0
2,0,1,27.0,0,0.0,686.0,0.0,101.0,9.0,6,1098,1,1
2,1,1,21.0,0,0.0,0.0,174.73,0.0,0.0,7,865,1,1
2,0,1,29.0,0,0.0,32.0,0.0,4517.0,0.0,5,340,2,0
2,0,1,27.0,0,0.0,45.0,225.0,14.0,519.0,6,1099,1,0
3,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,6,1100,1,1
2,0,2,18.0,0,0.0,458.08,0.0,150.0,0.0,6,1101,1,1
1,1,3,35.0,0,0.0,0.0,0.0,0.0,0.0,5,336,1,1
3,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,6,1102,1,1
2,0,1,60.0,0,943.0,53.0,0.0,0.0,0.0,5,337,1,0
1,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,5,338,1,1
1,1,1,4.0,0,0.0,0.0,0.0,0.0,0.0,3,209,2,1
2,0,1,34.0,0,0.0,3195.0,0.0,102.0,1469.0,3,209,2,1
1,0,3,46.0,0,0.0,8221.0,0.0,1010.0,160.0,3,209,2,1
2,0,1,18.0,0,0.0,0.0,55.0,2288.0,1.0,7,870,2,0
3,0,1,38.0,0,224.69,0.0,363.0,7.0,3.0,5,342,2,0
2,0,1,29.0,0,0.0,61.0,942.0,2.0,0.0,6,1029,2,1
1,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,3,210,2,1
1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,3,210,2,1
1,0,1,30.0,0,0.0,95.0,0.0,1202.0,5558.0,3,173,1,0
2,0,1,42.0,0,0.0,0.0,8.0,3409.0,0.0,6,1030,2,0
3,0,1,36.0,0,386.0,0.0,756.0,6.0,0.0,6,1104,1,0
2,0,3,23.0,0,253.0,0.0,1175.0,3.0,304.86,6,1105,1,0
1,0,1,34.0,1,0.0,5210.0,0.0,1332.0,2.0,1,65,2,1
1,0,1,26.0,0,0.0,4894.0,0.0,62.0,85.0,1,65,2,1
3,0,1,31.0,0,2048.0,0.0,1040.0,136.0,0.0,4,170,1,0
3,0,1,48.0,0,581.0,6.0,1.0,158.0,0.0,4,171,1,0
2,1,1,10.0,0,0.0,0.0,0.0,311.14,0.0,7,871,2,1
3,0,1,27.0,0,2.0,0.0,1320.0,0.0,26.0,6,1106,1,1
3,0,1,32.0,0,2497.0,0.0,101.0,0.0,0.0,6,1106,1,0
2,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,7,872,2,1
2,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,7,872,2,1
2,0,1,48.0,0,83.0,110.0,0.0,690.0,8.0,6,1032,2,1
3,0,1,35.0,1,628.0,6.0,528.0,136.0,0.0,5,343,2,0
3,0,1,14.0,0,246.0,0.0,2153.0,0.0,0.0,4,172,1,1
3,0,1,28.0,0,4.0,0.0,2574.0,0.0,0.0,4,173,1,1
3,0,1,28.82,0,743.0,378.0,8.0,0.0,0.0,6,1109,1,0
3,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,4,162,2,1
3,1,1,8.0,0,0.0,0.0,0.0,0.0,0.0,4,162,2,1
3,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,4,162,2,1
2,0,1,44.0,0,0.0,0.0,5.0,30.0,777.0,7,869,1,0
3,0,1,40.0,0,1269.0,0.0,75.0,0.0,4.0,6,1034,2,0
2,0,1,38.0,0,766.0,38.0,0.0,0.0,0.0,6,1111,1,0
2,0,2,22.0,0,2.0,46.0,0.0,483.0,67.0,6,1035,2,0
3,0,1,32.0,0,1781.0,0.0,654.0,580.0,0.0,4,174,1,0
3,0,1,16.0,0,2116.0,0.0,350.0,0.0,901.0,4,174,1,0
3,0,1,33.0,0,748.0,130.0,1047.0,458.0,0.0,4,163,2,0
1,0,1,38.0,0,20.0,3960.0,153.0,280.0,1674.0,2,206,2,0
2,0,1,23.0,0,0.0,806.0,0.0,2.0,0.0,7,870,1,1
2,0,1,16.0,0,3.0,595.0,0.0,9.0,321.0,7,871,1,1
2,0,2,16.0,0,481.0,0.0,166.0,0.0,122.0,7,872,1,0
2,0,1,11.0,0,0.0,0.0,0.0,0.0,0.0,7,872,1,0
2,0,1,22.0,0,0.0,824.0,0.0,0.0,411.0,6,1112,1,0
2,0,1,43.0,0,0.0,0.0,0.0,0.0,1544.0,6,1112,1,0
2,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,7,872,1,1
2,0,1,22.0,0,0.0,747.0,8.0,0.0,314.0,6,1113,1,0
3,0,1,0.0,0,0.0,458.08,0.0,0.0,0.0,6,1114,1,1
3,0,1,30.0,0,138.0,0.0,208.0,952.0,0.0,5,340,1,0
3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,6,1114,1,1
3,0,3,0.0,0,0.0,0.0,174.73,0.0,0.0,6,1114,1,1
3,0,1,41.0,0,164.0,0.0,1115.0,1.0,18.0,5,349,2,0
2,0,1,39.0,0,0.0,829.0,0.0,1.0,0.0,6,1036,2,1
2,0,1,37.0,0,389.0,0.0,1.0,3369.0,3.0,7,873,2,0
1,1,3,26.0,0,0.0,0.0,0.0,311.14,0.0,4,164,2,1
3,0,1,49.0,0,552.0,0.0,7.0,0.0,183.0,6,1116,1,0
3,0,1,28.0,0,142.0,0.0,1878.0,62.0,0.0,5,341,1,1
3,0,2,13.0,0,358.0,65.0,599.0,676.0,0.0,6,1117,1,0
2,0,1,64.0,0,469.0,700.0,2.0,1.0,0.0,5,342,1,0
2,0,2,24.0,0,1.0,0.0,11.0,0.0,734.0,6,1037,2,0
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,6,1118,1,1
3,0,1,18.0,0,3458.0,0.0,216.0,0.0,0.0,6,1118,1,0
3,0,1,25.0,0,948.0,0.0,1.0,170.0,0.0,6,1118,1,0
2,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,7,873,1,0
2,0,3,33.0,0,2.0,0.0,0.0,311.14,720.0,5,350,2,1
2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,7,874,1,1
3,0,1,50.0,0,846.0,0.0,280.0,280.0,0.0,6,1121,1,0
2,0,1,30.0,0,0.0,0.0,0.0,2.0,827.0,6,427,2,0
3,0,1,44.0,0,1267.0,18.0,0.0,3.0,0.0,6,1123,1,1
2,1,2,52.0,0,0.0,0.0,0.0,0.0,0.0,7,875,1,0
2,1,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,875,2,1
2,0,3,30.0,0,0.0,59.0,18.0,639.0,0.0,6,1041,2,0
2,0,1,27.0,0,1109.0,0.0,0.0,0.0,0.0,6,1041,2,0
1,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,2,207,2,1
2,0,3,13.0,0,4.0,99.0,1.0,0.0,595.0,6,1124,1,0
2,0,1,61.0,0,0.0,53.0,813.0,3.0,0.0,6,1125,1,0
2,1,1,32.0,0,0.0,0.0,174.73,0.0,0.0,7,876,1,1
3,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,6,1126,1,1
3,0,1,36.0,0,0.0,0.0,0.0,0.0,0.0,6,1126,1,1
2,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,7,877,1,1
2,0,2,21.0,0,0.0,697.0,0.0,0.0,0.0,6,1127,1,1
1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,3,212,2,1
2,0,3,28.0,0,0.0,9.0,0.0,1114.0,5.0,6,1044,2,0
3,0,1,28.82,0,848.0,1497.0,2.0,0.0,0.0,5,343,1,0
3,0,3,13.0,0,9920.0,0.0,180.0,130.0,571.0,5,344,1,0
2,0,1,39.0,0,0.0,1.0,0.0,739.0,0.0,6,1129,1,0
2,0,1,24.0,0,0.0,0.0,980.0,7.0,0.0,5,351,2,0
1,0,1,38.0,0,0.0,347.0,0.0,1545.0,2187.0,3,213,2,0
3,0,1,20.0,0,489.0,126.0,663.0,214.0,0.0,6,1131,1,0
2,0,1,21.0,0,724.0,0.0,0.0,0.0,0.0,6,1045,2,1
3,0,1,27.0,0,1.0,1.0,2196.0,372.0,0.0,6,1132,1,0
2,0,1,49.0,0,226.0,11.0,2.0,1580.0,0.0,6,1132,1,0
3,1,1,6.0,0,0.0,0.0,0.0,0.0,0.0,6,1132,1,1
1,1,3,41.0,0,0.0,0.0,0.0,0.0,0.0,2,185,1,1
1,0,3,33.0,1,0.0,1473.0,1089.0,5700.0,1466.0,2,185,1,0
1,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,2,185,1,1
1,0,3,35.0,0,0.0,4618.0,0.0,324.0,12061.0,2,185,1,0
1,0,1,46.0,0,0.0,4524.0,174.73,243.0,7730.0,2,185,1,0
2,0,1,31.0,0,2703.0,21.0,0.0,0.0,1.0,6,1046,2,0
1,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,2,208,2,1
1,1,3,31.0,0,224.69,0.0,0.0,0.0,0.0,1,50,1,1
2,1,1,20.0,0,224.69,0.0,0.0,0.0,0.0,7,878,1,0
2,0,1,57.0,0,685.0,458.08,0.0,0.0,304.86,7,877,2,0
2,0,2,37.0,0,0.0,0.0,559.0,11.0,0.0,6,1047,2,1
2,1,1,21.0,0,0.0,0.0,174.73,0.0,0.0,6,427,2,1
2,0,1,43.0,0,0.0,0.0,1.0,311.14,0.0,6,1134,1,0
2,0,1,49.0,0,1020.0,0.0,2.0,2.0,0.0,7,879,2,1
2,0,1,17.0,0,0.0,150.0,166.0,570.0,0.0,7,880,2,1
3,0,1,29.0,0,518.0,0.0,10.0,1245.0,0.0,6,1048,2,0
2,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,7,881,2,1
1,0,1,37.0,0,31.0,9307.0,0.0,904.0,11213.0,6,427,2,0
2,0,2,17.0,0,2.0,0.0,0.0,0.0,681.0,6,1135,1,0
3,1,3,45.0,0,0.0,0.0,0.0,0.0,0.0,6,1050,2,1
2,0,1,20.0,0,0.0,9.0,82.0,14.0,704.0,7,880,1,0
3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,6,1136,1,1
1,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,2,186,1,1
1,0,1,15.0,0,0.0,22.0,6805.0,0.0,531.0,2,186,1,1
1,0,1,53.0,0,0.0,6634.0,0.0,5047.0,108.0,2,186,1,0
1,1,1,51.0,0,0.0,0.0,0.0,0.0,0.0,2,186,1,1
2,1,1,14.0,0,0.0,0.0,0.0,0.0,304.86,7,881,1,1
2,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,7,881,1,0
3,0,1,26.0,0,665.0,76.0,174.73,1478.0,0.0,6,1137,1,0
2,0,1,20.0,0,0.0,0.0,499.0,285.0,103.0,7,882,2,0
2,0,1,23.0,0,0.0,551.0,59.0,720.0,14.0,6,1052,2,0
2,0,1,22.0,0,658.0,0.0,0.0,161.0,3.0,6,1053,2,1
2,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,7,882,1,1
1,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,2,210,2,1
1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,2,210,2,1
2,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,7,884,2,1
3,0,3,21.0,0,4027.0,0.0,47.0,83.0,0.0,4,175,1,0
2,0,1,35.0,0,702.0,104.0,5.0,76.0,0.0,7,885,2,1
2,0,1,22.0,0,142.0,1307.0,0.0,0.0,0.0,6,1140,1,0
1,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,4,166,2,1
3,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,5,356,2,0
2,0,1,50.0,0,0.0,358.0,0.0,620.0,4.0,6,427,2,0
2,0,1,27.0,0,0.0,0.0,800.0,0.0,0.0,6,1055,2,1
2,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,7,887,2,1
2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,7,884,1,1
2,0,2,25.0,0,39.0,458.08,169.0,20.0,1403.0,5,346,1,0
1,0,3,31.0,0,0.0,225.0,0.0,301.0,4090.0,1,67,2,0
1,0,3,28.82,0,0.0,8162.0,1044.0,699.0,46.0,2,211,2,1
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,889,2,1
2,1,2,2.0,0,224.69,0.0,0.0,0.0,0.0,7,889,2,1
2,0,1,27.0,0,0.0,6.0,0.0,814.0,107.0,7,889,2,1
2,0,1,0.0,0,0.0,0.0,0.0,0.0,304.86,7,889,2,1
2,0,1,22.0,0,758.0,0.0,46.0,0.0,0.0,6,1141,1,0
3,0,1,28.82,0,0.0,0.0,0.0,0.0,0.0,5,357,2,0
2,0,1,56.0,0,0.0,4.0,778.0,0.0,0.0,7,890,2,1
2,0,1,28.0,0,0.0,0.0,0.0,676.0,124.0,6,1058,2,0
2,0,3,42.0,0,31.0,0.0,0.0,635.0,0.0,5,358,2,1
2,0,1,20.0,0,0.0,0.0,0.0,703.0,0.0,6,1059,2,1
2,0,1,27.0,0,508.0,585.0,9.0,311.14,0.0,6,1059,2,1
2,0,2,29.0,0,0.0,0.0,20.0,0.0,402.0,7,885,1,0
2,0,3,36.0,0,85.0,0.0,545.0,15.0,0.0,6,1060,2,1
2,0,1,23.0,0,0.0,0.0,4.0,145.0,304.86,6,1061,2,0
2,1,1,64.0,0,0.0,0.0,0.0,0.0,0.0,7,891,2,1
2,0,1,19.0,0,1.0,1.0,174.73,0.0,1755.0,7,886,1,0
2,1,3,1.0,0,0.0,0.0,0.0,0.0,0.0,7,886,1,0
2,1,1,49.0,0,224.69,0.0,0.0,0.0,0.0,7,886,1,0
2,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,7,886,1,1
2,0,1,18.0,0,0.0,288.0,35.0,0.0,435.0,6,1143,1,0
1,0,3,39.0,0,5645.0,132.0,0.0,1.0,1814.0,3,174,1,0
3,0,1,37.0,0,10.0,20.0,868.0,115.0,0.0,5,347,1,0
3,1,1,44.0,0,0.0,0.0,0.0,0.0,0.0,6,1144,1,1
3,0,2,43.0,0,817.0,0.0,617.0,0.0,0.0,6,1145,1,0
3,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,6,1145,1,1
2,0,1,20.0,0,41.0,222.0,0.0,43.0,601.0,7,893,2,1
2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,893,2,1
2,0,3,4.0,0,0.0,0.0,0.0,0.0,0.0,7,893,2,1
3,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,6,1062,2,1
3,0,1,50.0,0,690.0,0.0,30.0,762.0,428.0,6,1063,2,0
3,1,1,47.0,0,0.0,0.0,0.0,0.0,0.0,6,1146,1,1
3,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,6,1146,1,1
1,0,1,26.0,0,0.0,1583.0,0.0,232.0,8040.0,2,187,1,0
2,0,1,21.0,0,39.0,360.0,0.0,311.14,0.0,5,360,2,1
3,1,1,20.0,0,0.0,0.0,0.0,0.0,304.86,6,1147,1,1
1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,3,175,1,1
3,0,1,28.82,1,1565.0,0.0,0.0,0.0,145.0,6,1149,1,0
2,0,2,34.0,0,0.0,0.0,693.0,3.0,77.0,7,894,2,1
2,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,7,894,2,1
2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,7,894,2,1
1,0,3,28.0,0,550.0,5203.0,0.0,2244.0,1624.0,4,176,1,0
2,0,1,33.0,0,127.0,745.0,9.0,0.0,0.0,7,895,2,1
2,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,7,888,1,1
3,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,6,1150,1,0
3,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,6,1150,1,1
3,0,1,60.0,0,51.0,10.0,754.0,1412.0,137.0,6,1150,1,0
2,0,1,43.0,0,1.0,0.0,213.0,7.0,701.0,7,896,2,1
2,0,1,27.0,0,0.0,1.0,667.0,897.0,43.0,5,361,2,0
2,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,7,890,1,1
2,1,3,23.0,0,0.0,0.0,0.0,0.0,0.0,7,897,2,1
3,0,1,57.0,0,1696.0,0.0,1006.0,0.0,27.0,4,168,2,0
1,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,51,1,1
1,0,1,28.0,0,0.0,175.0,0.0,214.0,7461.0,1,51,1,0
1,0,1,42.0,0,0.0,890.0,2929.0,352.0,4898.0,1,51,1,0
1,0,1,43.0,0,7.0,494.0,2473.0,443.0,71.0,1,51,1,0
1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,3,176,1,1
1,0,3,72.0,0,2445.0,3023.0,0.0,704.0,20.0,5,349,1,0
1,0,1,49.0,0,0.0,3991.0,298.0,289.0,2740.0,2,188,1,0
1,1,3,29.0,1,0.0,0.0,0.0,0.0,0.0,2,188,1,1
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,891,1,0
2,0,3,26.0,0,0.0,406.0,0.0,0.0,503.0,7,900,2,1
3,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,6,1153,1,1
2,0,3,18.0,0,749.0,0.0,74.0,0.0,0.0,6,1154,1,0
2,0,3,14.0,0,714.0,237.0,0.0,587.0,1.0,6,1155,1,0
3,0,1,44.0,0,583.0,0.0,222.0,0.0,1560.0,6,1156,1,0
3,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,6,1156,1,1
2,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,7,892,1,1
2,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,7,902,2,1
1,1,3,27.0,0,0.0,0.0,0.0,0.0,304.86,2,212,2,1
2,0,1,35.0,0,753.0,335.0,1.0,348.0,0.0,7,893,1,0
1,0,1,52.0,0,5.0,3514.0,31.0,601.0,13.0,4,170,2,1
2,0,2,22.0,0,688.0,5.0,80.0,0.0,0.0,7,894,1,0
2,0,1,34.0,0,245.0,0.0,542.0,0.0,19.0,6,1158,1,1
2,0,2,37.0,0,0.0,0.0,6.0,746.0,1.0,7,895,1,0
2,0,3,22.0,0,654.0,2.0,83.0,0.0,0.0,6,1159,1,0
2,0,1,26.0,0,0.0,786.0,0.0,11.0,83.0,6,1160,1,1
2,0,3,14.0,0,590.0,9.0,0.0,0.0,192.0,5,363,2,0
3,1,3,53.0,0,0.0,0.0,0.0,0.0,0.0,6,1161,1,1
2,0,1,17.0,0,0.0,823.0,0.0,1168.0,14.0,6,1163,1,0
2,0,1,30.0,0,0.0,1.0,0.0,870.0,0.0,6,1067,2,0
1,0,1,65.0,0,0.0,722.0,302.0,103.0,2659.0,4,179,1,0
2,0,1,19.0,0,0.0,0.0,500.0,2.0,208.0,7,903,2,1
1,0,3,36.0,0,380.0,686.0,0.0,295.0,1247.0,5,364,2,0
2,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,7,904,2,1
2,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,7,904,2,1
2,0,3,4.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
2,0,1,21.0,0,958.0,1668.0,82.0,0.0,78.0,6,1069,2,1
2,1,3,8.0,0,0.0,0.0,0.0,0.0,0.0,7,904,2,1
1,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,2,190,1,1
1,0,3,18.0,0,0.0,3268.0,0.0,436.0,342.0,2,190,1,1
2,0,1,34.0,0,170.0,1256.0,0.0,3926.0,7121.0,5,365,2,0
1,1,3,45.0,0,0.0,0.0,0.0,0.0,0.0,2,213,2,1
1,0,1,31.0,0,0.0,1219.0,7.0,104.0,1082.0,2,213,2,1
2,0,1,14.0,0,30.0,757.0,115.0,0.0,0.0,6,1164,1,1
2,0,1,23.0,0,765.0,5.0,0.0,0.0,0.0,7,897,1,0
1,1,1,61.0,0,0.0,0.0,0.0,0.0,0.0,2,214,2,1
1,0,3,54.0,1,0.0,7996.0,0.0,4549.0,10206.0,2,214,2,0
1,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,4,171,2,1
1,0,1,46.0,0,0.0,3477.0,0.0,1.0,5543.0,4,171,2,0
2,0,1,32.0,0,125.0,874.0,0.0,180.0,1.0,6,1072,2,1
2,1,3,49.0,0,0.0,0.0,0.0,0.0,0.0,7,906,2,1
2,1,3,20.0,0,0.0,0.0,0.0,0.0,0.0,7,907,2,1
2,0,2,25.0,0,458.0,240.0,0.0,239.0,0.0,6,1073,2,1
2,0,1,19.0,0,0.0,785.0,0.0,0.0,19.0,6,1075,2,1
2,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,7,908,2,1
2,0,1,68.0,0,0.0,0.0,970.0,0.0,0.0,6,1076,2,1
2,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,7,898,1,1
3,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,5,352,1,0
3,0,2,49.0,0,0.0,0.0,0.0,0.0,0.0,5,352,1,0
3,0,1,15.0,0,890.0,9.0,0.0,1250.0,57.0,5,352,1,0
3,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,5,352,1,1
3,0,1,22.0,0,804.0,0.0,378.0,0.0,0.0,5,352,1,0
2,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,7,911,2,1
2,0,1,31.0,0,0.0,0.0,0.0,0.0,0.0,7,899,1,0
2,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,7,900,1,0
2,1,1,28.0,0,0.0,458.08,0.0,0.0,0.0,7,901,1,1
2,0,1,20.0,0,47.0,0.0,0.0,0.0,2711.0,6,1166,1,0
